id,area_code,outage_duration,broadband_type,outage_type,log_report_type,volume,transit_server_type,Bandwidth,Speed_var_over_dist
10015,area_714,1,ADSL1,outage_type_1,log_report_type_306,1,transit_server_type_23,1,1
16485,area_244,0,ADSL2,outage_type_2,log_report_type_232,22,transit_server_type_34,2,1
7851,area_1008,2,ADSL1,outage_type_2,log_report_type_82,56,transit_server_type_15,1,1
9796,area_842,0,ADSL1,outage_type_1,log_report_type_171,16,transit_server_type_11,1,1
18331,area_957,0,ADSL1,outage_type_2,log_report_type_171,1,transit_server_type_11,1,1
16761,area_153,0,ADSL2,outage_type_1,log_report_type_301,1,transit_server_type_34,2,1
2221,area_1061,0,ADSL1,outage_type_2,log_report_type_82,2,transit_server_type_15,1,1
10516,area_1007,1,ADSL2,outage_type_1,log_report_type_183,1,transit_server_type_11,2,1
4811,area_497,0,ADSL2,outage_type_2,log_report_type_232,1,transit_server_type_34,2,1
13165,area_495,0,ADSL2,outage_type_2,log_report_type_309,3,transit_server_type_34,2,1
8662,area_1030,1,ADSL1,outage_type_1,log_report_type_170,4,transit_server_type_11,1,1
5708,area_380,0,ADSL2,outage_type_1,log_report_type_134,5,transit_server_type_35,2,1
6650,area_318,0,ADSL2,outage_type_2,log_report_type_312,4,transit_server_type_35,2,1
10956,area_102,0,ADSL2,outage_type_2,log_report_type_315,1,transit_server_type_35,2,1
8513,area_869,0,ADSL2,outage_type_1,log_report_type_134,1,transit_server_type_20,2,1
9475,area_314,0,ADSL2,outage_type_1,log_report_type_134,1,transit_server_type_34,2,1
9148,area_903,0,ADSL1,outage_type_2,log_report_type_68,1,transit_server_type_11,1,1
7575,area_963,0,ADSL1,outage_type_1,log_report_type_195,2,transit_server_type_11,1,1
6779,area_169,0,ADSL2,outage_type_2,log_report_type_307,2,transit_server_type_35,2,1
14724,area_684,1,ADSL1,outage_type_2,log_report_type_203,18,transit_server_type_15,1,1
8259,area_943,1,ADSL1,outage_type_1,log_report_type_170,2,transit_server_type_11,1,1
9506,area_240,0,ADSL2,outage_type_2,log_report_type_313,2,transit_server_type_35,2,1
4454,area_734,1,ADSL1,outage_type_1,log_report_type_71,10,transit_server_type_11,1,1
7669,area_709,0,ADSL1,outage_type_2,log_report_type_195,2,transit_server_type_11,1,1
13071,area_655,0,ADSL1,outage_type_1,log_report_type_201,2,transit_server_type_15,1,1
12037,area_151,1,ADSL2,outage_type_1,log_report_type_219,1,transit_server_type_20,2,1
12420,area_691,1,Cable,outage_type_2,log_report_type_75,2,transit_server_type_23,4,0
5269,area_124,0,ADSL2,outage_type_2,log_report_type_232,3,transit_server_type_35,2,1
12095,area_471,0,ADSL2,outage_type_2,log_report_type_313,11,transit_server_type_35,2,1
15998,area_899,0,ADSL2,outage_type_1,log_report_type_375,2,transit_server_type_50,2,1
18027,area_242,0,ADSL2,outage_type_2,log_report_type_314,18,transit_server_type_34,2,1
8802,area_646,1,ADSL1,outage_type_1,log_report_type_203,2,transit_server_type_11,1,1
17016,area_891,0,ADSL1,outage_type_2,log_report_type_73,2,transit_server_type_11,1,1
4491,area_793,0,ADSL1,outage_type_1,log_report_type_73,11,transit_server_type_11,1,1
10085,area_242,0,ADSL2,outage_type_2,log_report_type_314,71,transit_server_type_34,2,1
12997,area_1067,1,ADSL1,outage_type_1,log_report_type_134,1,transit_server_type_11,1,1
14085,area_392,1,ADSL1,outage_type_1,log_report_type_160,1,transit_server_type_11,1,1
8805,area_153,1,ADSL2,outage_type_2,log_report_type_221,1,transit_server_type_34,2,1
7071,area_180,0,ADSL2,outage_type_2,log_report_type_232,1,transit_server_type_35,2,1
12815,area_921,1,ADSL1,outage_type_2,log_report_type_203,5,transit_server_type_15,1,1
15624,area_613,1,ADSL1,outage_type_1,log_report_type_193,5,transit_server_type_11,1,1
13040,area_742,0,ADSL1,outage_type_2,log_report_type_201,1,transit_server_type_15,1,1
16370,area_950,1,ADSL1,outage_type_1,log_report_type_54,1,transit_server_type_11,1,1
12255,area_938,1,ADSL2,outage_type_1,log_report_type_202,2,transit_server_type_54,2,1
4952,area_505,0,ADSL2,outage_type_2,log_report_type_232,50,transit_server_type_34,2,1
4165,area_1050,1,Fiber1,outage_type_2,log_report_type_68,1,transit_server_type_14,5,0
12008,area_118,0,ADSL2,outage_type_2,log_report_type_232,13,transit_server_type_34,2,1
13373,area_760,1,ADSL1,outage_type_1,log_report_type_54,3,transit_server_type_11,1,1
11594,area_479,0,ADSL2,outage_type_2,log_report_type_312,1,transit_server_type_35,2,1
12879,area_1100,2,ADSL1,outage_type_1,log_report_type_193,2,transit_server_type_15,1,1
5321,area_95,0,ADSL2,outage_type_2,log_report_type_307,1,transit_server_type_35,2,1
7330,area_485,0,ADSL2,outage_type_2,log_report_type_312,5,transit_server_type_35,2,1
17555,area_16,1,ADSL1,outage_type_1,log_report_type_54,7,transit_server_type_11,1,1
6820,area_489,0,ADSL2,outage_type_2,log_report_type_312,22,transit_server_type_34,2,1
12495,area_1019,0,ADSL1,outage_type_2,log_report_type_82,4,transit_server_type_15,1,1
5279,area_548,0,ADSL2,outage_type_1,log_report_type_219,1,transit_server_type_20,2,1
11012,area_1107,2,ADSL1,outage_type_2,log_report_type_80,1,transit_server_type_15,1,1
16210,area_727,0,ADSL1,outage_type_2,log_report_type_68,1,transit_server_type_11,1,1
13371,area_763,2,ADSL1,outage_type_2,log_report_type_203,6,transit_server_type_15,1,1
4352,area_226,0,ADSL2,outage_type_1,log_report_type_301,1,transit_server_type_35,2,1
9877,area_819,0,ADSL1,outage_type_4,log_report_type_54,1,transit_server_type_11,1,1
1997,area_1100,2,ADSL1,outage_type_1,log_report_type_82,31,transit_server_type_11,1,1
9221,area_653,1,ADSL1,outage_type_2,log_report_type_203,2,transit_server_type_15,1,1
13578,area_1042,0,ADSL1,outage_type_2,log_report_type_82,16,transit_server_type_15,1,1
14947,area_242,0,ADSL2,outage_type_2,log_report_type_229,17,transit_server_type_34,2,1
12596,area_218,0,ADSL2,outage_type_4,log_report_type_312,1,transit_server_type_35,2,1
17608,area_403,1,ADSL1,outage_type_1,log_report_type_160,2,transit_server_type_34,1,1
4308,area_914,0,ADSL1,outage_type_1,log_report_type_53,1,transit_server_type_11,1,1
15862,area_2,1,Fiber1,outage_type_2,log_report_type_54,1,transit_server_type_14,5,0
9992,area_756,0,ADSL2,outage_type_1,log_report_type_280,1,transit_server_type_54,2,1
795,area_723,1,ADSL1,outage_type_1,log_report_type_87,1,transit_server_type_20,1,1
9182,area_380,0,ADSL2,outage_type_2,log_report_type_312,5,transit_server_type_35,2,1
10902,area_1008,0,ADSL1,outage_type_1,log_report_type_82,8,transit_server_type_15,1,1
1203,area_472,0,ADSL1,outage_type_1,log_report_type_235,1,transit_server_type_34,1,1
4441,area_627,0,Cable,outage_type_2,log_report_type_75,1,transit_server_type_23,4,0
4548,area_814,0,ADSL1,outage_type_2,log_report_type_70,3,transit_server_type_11,1,1
2147,area_976,2,ADSL1,outage_type_1,log_report_type_203,8,transit_server_type_11,1,1
9110,area_467,0,ADSL2,outage_type_2,log_report_type_312,2,transit_server_type_35,2,1
15839,area_522,0,ADSL2,outage_type_2,log_report_type_233,1,transit_server_type_34,2,1
18535,area_133,0,ADSL2,outage_type_2,log_report_type_315,1,transit_server_type_34,2,1
16048,area_1109,1,ADSL1,outage_type_1,log_report_type_345,1,transit_server_type_13,1,1
15390,area_242,0,ADSL2,outage_type_2,log_report_type_234,2,transit_server_type_34,2,1
4327,area_485,0,ADSL2,outage_type_2,log_report_type_312,24,transit_server_type_35,2,1
13546,area_395,1,ADSL2,outage_type_1,log_report_type_211,1,transit_server_type_35,2,1
1154,area_252,1,ADSL2,outage_type_1,log_report_type_94,1,transit_server_type_34,2,1
1446,area_236,0,ADSL2,outage_type_2,log_report_type_312,27,transit_server_type_35,2,1
14872,area_978,1,ADSL1,outage_type_2,log_report_type_80,1,transit_server_type_15,1,1
6208,area_1007,0,ADSL1,outage_type_1,log_report_type_201,10,transit_server_type_15,1,1
16197,area_891,0,ADSL1,outage_type_1,log_report_type_73,14,transit_server_type_11,1,1
15037,area_790,0,ADSL2,outage_type_1,log_report_type_134,1,transit_server_type_20,2,1
7712,area_126,0,ADSL2,outage_type_2,log_report_type_235,1,transit_server_type_34,2,1
12493,area_137,0,ADSL2,outage_type_1,log_report_type_134,1,transit_server_type_35,2,1
7033,area_684,0,ADSL1,outage_type_2,log_report_type_82,12,transit_server_type_15,1,1
2765,area_734,0,ADSL1,outage_type_2,log_report_type_80,2,transit_server_type_15,1,1
2253,area_478,0,ADSL2,outage_type_2,log_report_type_234,16,transit_server_type_35,2,1
772,area_763,1,ADSL1,outage_type_2,log_report_type_82,10,transit_server_type_15,1,1
9178,area_911,1,ADSL1,outage_type_1,log_report_type_45,1,transit_server_type_11,1,1
6470,area_892,0,ADSL2,outage_type_2,log_report_type_375,3,transit_server_type_44,2,1
5995,area_91,0,ADSL2,outage_type_2,log_report_type_314,1,transit_server_type_35,2,1
16694,area_810,1,ADSL1,outage_type_1,log_report_type_203,4,transit_server_type_11,1,1
2577,area_1052,0,ADSL1,outage_type_1,log_report_type_82,7,transit_server_type_15,1,1
9083,area_474,0,ADSL2,outage_type_2,log_report_type_235,2,transit_server_type_34,2,1
13164,area_899,0,ADSL2,outage_type_1,log_report_type_374,1,transit_server_type_44,2,1
10084,area_957,0,ADSL1,outage_type_1,log_report_type_107,29,transit_server_type_11,1,1
17593,area_470,0,ADSL2,outage_type_2,log_report_type_232,1,transit_server_type_34,2,1
15698,area_504,0,ADSL2,outage_type_2,log_report_type_232,4,transit_server_type_35,2,1
15558,area_618,0,ADSL2,outage_type_4,log_report_type_10,1,transit_server_type_40,2,1
6283,area_638,2,ADSL2,outage_type_1,log_report_type_283,7,transit_server_type_44,2,1
13495,area_881,1,ADSL2+,outage_type_1,log_report_type_68,2,transit_server_type_11,3,1
15657,area_102,0,ADSL2,outage_type_2,log_report_type_234,1,transit_server_type_34,2,1
16009,area_661,0,Cable,outage_type_2,log_report_type_75,1,transit_server_type_22,4,0
6495,area_984,0,ADSL1,outage_type_2,log_report_type_170,3,transit_server_type_11,1,1
10774,area_89,1,ADSL2,outage_type_2,log_report_type_312,1,transit_server_type_34,2,1
1117,area_17,0,ADSL1,outage_type_2,log_report_type_68,2,transit_server_type_11,1,1
4149,area_834,0,ADSL1,outage_type_1,log_report_type_193,3,transit_server_type_15,1,1
13526,area_909,1,ADSL2+,outage_type_1,log_report_type_179,1,transit_server_type_13,3,1
14166,area_1033,0,ADSL1,outage_type_2,log_report_type_87,2,transit_server_type_11,1,1
10340,area_976,0,ADSL1,outage_type_2,log_report_type_203,3,transit_server_type_15,1,1
17306,area_159,1,ADSL1,outage_type_1,log_report_type_211,2,transit_server_type_34,1,1
6331,area_619,0,ADSL1,outage_type_2,log_report_type_54,2,transit_server_type_11,1,1
15004,area_181,1,ADSL2,outage_type_2,log_report_type_235,1,transit_server_type_34,2,1
15604,area_944,0,ADSL1,outage_type_1,log_report_type_170,3,transit_server_type_11,1,1
13421,area_413,0,ADSL1,outage_type_1,log_report_type_160,1,transit_server_type_11,1,1
5866,area_1052,1,ADSL1,outage_type_2,log_report_type_82,10,transit_server_type_15,1,1
1759,area_769,0,ADSL1,outage_type_1,log_report_type_54,1,transit_server_type_11,1,1
9361,area_1066,1,ADSL1,outage_type_1,log_report_type_54,1,transit_server_type_23,1,1
7552,area_793,0,ADSL1,outage_type_1,log_report_type_195,9,transit_server_type_11,1,1
13971,area_126,0,ADSL2,outage_type_2,log_report_type_233,6,transit_server_type_34,2,1
2214,area_1008,1,ADSL1,outage_type_2,log_report_type_80,1,transit_server_type_15,1,1
8054,area_472,0,ADSL2,outage_type_4,log_report_type_312,2,transit_server_type_35,2,1
3028,area_488,0,ADSL2,outage_type_2,log_report_type_232,23,transit_server_type_34,2,1
7759,area_465,0,ADSL2,outage_type_2,log_report_type_312,45,transit_server_type_35,2,1
14866,area_126,0,ADSL2,outage_type_2,log_report_type_227,2,transit_server_type_35,2,1
7292,area_653,0,ADSL1,outage_type_1,log_report_type_82,12,transit_server_type_11,1,1
3333,area_1100,2,ADSL1,outage_type_1,log_report_type_82,70,transit_server_type_15,1,1
12471,area_171,0,ADSL2,outage_type_1,log_report_type_134,1,transit_server_type_20,2,1
453,area_619,0,ADSL1,outage_type_2,log_report_type_54,5,transit_server_type_11,1,1
16366,area_1107,0,ADSL1,outage_type_1,log_report_type_71,7,transit_server_type_11,1,1
1678,area_120,0,ADSL2,outage_type_4,log_report_type_312,1,transit_server_type_35,2,1
13500,area_520,0,ADSL2,outage_type_2,log_report_type_232,6,transit_server_type_34,2,1
16948,area_47,0,ADSL2,outage_type_3,log_report_type_10,2,transit_server_type_40,2,1
17157,area_470,0,ADSL2,outage_type_2,log_report_type_312,10,transit_server_type_34,2,1
12734,area_798,0,ADSL1,outage_type_1,log_report_type_203,6,transit_server_type_11,1,1
6890,area_844,1,ADSL1,outage_type_1,log_report_type_206,2,transit_server_type_11,1,1
18174,area_1053,0,ADSL1,outage_type_1,log_report_type_201,1,transit_server_type_15,1,1
16255,area_1075,1,ADSL1,outage_type_2,log_report_type_82,12,transit_server_type_15,1,1
2753,area_489,0,ADSL2,outage_type_2,log_report_type_233,5,transit_server_type_34,2,1
5673,area_798,0,ADSL1,outage_type_1,log_report_type_82,30,transit_server_type_15,1,1
5569,area_834,2,ADSL1,outage_type_2,log_report_type_203,8,transit_server_type_15,1,1
15360,area_687,0,ADSL1,outage_type_1,log_report_type_54,3,transit_server_type_11,1,1
13295,area_831,1,ADSL1,outage_type_1,log_report_type_87,2,transit_server_type_11,1,1
6395,area_100,0,ADSL2,outage_type_2,log_report_type_312,2,transit_server_type_34,2,1
3394,area_124,0,ADSL2,outage_type_2,log_report_type_235,1,transit_server_type_35,2,1
2319,area_272,0,ADSL1,outage_type_1,log_report_type_94,2,transit_server_type_35,1,1
10171,area_1050,1,ADSL2+,outage_type_1,log_report_type_273,2,transit_server_type_11,3,1
9730,area_1100,1,ADSL1,outage_type_1,log_report_type_82,50,transit_server_type_11,1,1
839,area_825,1,ADSL1,outage_type_1,log_report_type_201,3,transit_server_type_11,1,1
10458,area_638,2,ADSL2,outage_type_1,log_report_type_283,5,transit_server_type_44,2,1
588,area_921,2,ADSL1,outage_type_1,log_report_type_203,4,transit_server_type_11,1,1
4328,area_823,1,ADSL1,outage_type_1,log_report_type_80,1,transit_server_type_15,1,1
6405,area_938,0,ADSL1,outage_type_2,log_report_type_81,8,transit_server_type_11,1,1
9543,area_499,0,ADSL2,outage_type_2,log_report_type_233,1,transit_server_type_34,2,1
17470,area_1008,1,ADSL1,outage_type_2,log_report_type_82,4,transit_server_type_15,1,1
13548,area_738,1,ADSL1,outage_type_1,log_report_type_198,1,transit_server_type_6,1,1
3455,area_662,1,ADSL1,outage_type_1,log_report_type_170,3,transit_server_type_11,1,1
4535,area_1008,0,ADSL1,outage_type_2,log_report_type_82,21,transit_server_type_15,1,1
1878,area_884,0,ADSL1,outage_type_1,log_report_type_170,2,transit_server_type_11,1,1
15329,area_957,0,ADSL2,outage_type_1,log_report_type_171,2,transit_server_type_11,2,1
413,area_944,1,ADSL1,outage_type_1,log_report_type_62,1,transit_server_type_32,1,1
2854,area_1011,1,BPL,outage_type_5,log_report_type_218,1,transit_server_type_30,0,1
3035,area_1088,1,ADSL2+,outage_type_1,log_report_type_273,2,transit_server_type_11,3,1
5232,area_821,2,ADSL1,outage_type_2,log_report_type_203,9,transit_server_type_15,1,1
17506,area_875,1,ADSL1,outage_type_1,log_report_type_193,2,transit_server_type_11,1,1
922,area_790,1,ADSL2,outage_type_1,log_report_type_223,1,transit_server_type_23,2,1
9927,area_288,1,ADSL1,outage_type_1,log_report_type_94,1,transit_server_type_11,1,1
14350,area_239,0,ADSL1,outage_type_1,log_report_type_312,1,transit_server_type_20,1,1
7781,area_893,2,ADSL2,outage_type_1,log_report_type_290,1,transit_server_type_43,2,1
2937,area_613,0,ADSL1,outage_type_1,log_report_type_203,9,transit_server_type_11,1,1
357,area_894,0,ADSL2,outage_type_1,log_report_type_375,17,transit_server_type_44,2,1
5750,area_653,1,ADSL1,outage_type_2,log_report_type_193,3,transit_server_type_15,1,1
12289,area_122,0,ADSL2,outage_type_2,log_report_type_233,9,transit_server_type_34,2,1
12077,area_810,0,ADSL2,outage_type_1,log_report_type_193,1,transit_server_type_11,2,1
4401,area_802,1,ADSL2+,outage_type_1,log_report_type_223,1,transit_server_type_23,3,1
1621,area_1020,1,ADSL1,outage_type_1,log_report_type_170,1,transit_server_type_11,1,1
3388,area_147,0,ADSL2,outage_type_2,log_report_type_313,2,transit_server_type_34,2,1
7796,area_416,1,ADSL2,outage_type_2,log_report_type_301,3,transit_server_type_34,2,1
13854,area_367,0,ADSL2,outage_type_1,log_report_type_219,1,transit_server_type_20,2,1
11692,area_628,0,ADSL1,outage_type_1,log_report_type_207,1,transit_server_type_11,1,1
16406,area_944,0,ADSL1,outage_type_2,log_report_type_68,1,transit_server_type_11,1,1
8569,area_127,0,ADSL2,outage_type_2,log_report_type_233,3,transit_server_type_35,2,1
12869,area_130,1,ADSL2,outage_type_2,log_report_type_232,1,transit_server_type_34,2,1
17551,area_815,1,ADSL1,outage_type_1,log_report_type_55,1,transit_server_type_11,1,1
7774,area_962,2,ADSL1,outage_type_2,log_report_type_203,4,transit_server_type_15,1,1
6729,area_894,0,ADSL2,outage_type_1,log_report_type_291,5,transit_server_type_42,2,1
5255,area_599,0,ADSL1,outage_type_2,log_report_type_52,2,transit_server_type_15,1,1
16798,area_450,0,ADSL2,outage_type_2,log_report_type_315,1,transit_server_type_34,2,1
18215,area_931,0,ADSL1,outage_type_1,log_report_type_203,8,transit_server_type_15,1,1
6752,area_919,0,ADSL1,outage_type_2,log_report_type_171,1,transit_server_type_54,1,1
14462,area_1010,0,ADSL1,outage_type_1,log_report_type_42,2,transit_server_type_11,1,1
10027,area_684,1,ADSL1,outage_type_1,log_report_type_203,8,transit_server_type_15,1,1
16095,area_618,2,ADSL1,outage_type_1,log_report_type_68,1,transit_server_type_11,1,1
13658,area_498,0,ADSL2,outage_type_2,log_report_type_313,3,transit_server_type_35,2,1
89,area_253,0,ADSL2,outage_type_4,log_report_type_131,1,transit_server_type_35,2,1
13354,area_1008,2,ADSL1,outage_type_2,log_report_type_203,14,transit_server_type_15,1,1
15562,area_133,0,ADSL2,outage_type_2,log_report_type_312,9,transit_server_type_34,2,1
18536,area_821,0,ADSL1,outage_type_1,log_report_type_71,1,transit_server_type_11,1,1
18008,area_1055,0,ADSL1,outage_type_2,log_report_type_193,3,transit_server_type_15,1,1
3647,area_155,0,ADSL2,outage_type_2,log_report_type_232,5,transit_server_type_34,2,1
10342,area_746,0,ADSL2,outage_type_1,log_report_type_134,3,transit_server_type_11,2,1
8000,area_816,1,Fiber1,outage_type_1,log_report_type_170,1,transit_server_type_14,5,0
740,area_91,1,ADSL2,outage_type_2,log_report_type_235,1,transit_server_type_34,2,1
13737,area_518,0,ADSL2,outage_type_2,log_report_type_235,11,transit_server_type_34,2,1
14845,area_106,0,ADSL2,outage_type_1,log_report_type_134,1,transit_server_type_20,2,1
1197,area_479,0,ADSL2,outage_type_2,log_report_type_314,10,transit_server_type_34,2,1
2947,area_505,0,ADSL2,outage_type_2,log_report_type_312,39,transit_server_type_34,2,1
15941,area_124,0,ADSL2,outage_type_2,log_report_type_307,1,transit_server_type_35,2,1
6088,area_690,0,ADSL1,outage_type_1,log_report_type_195,3,transit_server_type_11,1,1
10322,area_124,0,ADSL2,outage_type_2,log_report_type_312,1,transit_server_type_35,2,1
8475,area_238,1,ADSL2,outage_type_2,log_report_type_312,1,transit_server_type_34,2,1
6312,area_488,0,ADSL2,outage_type_2,log_report_type_232,12,transit_server_type_35,2,1
10057,area_500,0,ADSL2,outage_type_2,log_report_type_235,1,transit_server_type_34,2,1
18409,area_810,2,ADSL1,outage_type_1,log_report_type_82,14,transit_server_type_15,1,1
8323,area_1099,0,ADSL1,outage_type_1,log_report_type_202,5,transit_server_type_11,1,1
17170,area_508,0,ADSL2,outage_type_2,log_report_type_232,19,transit_server_type_34,2,1
4700,area_962,2,ADSL1,outage_type_2,log_report_type_82,4,transit_server_type_15,1,1
16262,area_504,0,ADSL2,outage_type_2,log_report_type_232,3,transit_server_type_35,2,1
18200,area_1048,1,ADSL1,outage_type_1,log_report_type_54,2,transit_server_type_11,1,1
3212,area_1097,1,ADSL1,outage_type_1,log_report_type_68,1,transit_server_type_11,1,1
6727,area_995,1,ADSL1,outage_type_1,log_report_type_82,24,transit_server_type_15,1,1
8215,area_892,0,ADSL2,outage_type_2,log_report_type_292,106,transit_server_type_51,2,1
16771,area_479,0,ADSL2,outage_type_2,log_report_type_234,13,transit_server_type_35,2,1
14803,area_208,0,ADSL2,outage_type_2,log_report_type_315,1,transit_server_type_35,2,1
8094,area_1050,0,ADSL1,outage_type_4,log_report_type_222,2,transit_server_type_11,1,1
9705,area_126,0,ADSL2,outage_type_2,log_report_type_235,1,transit_server_type_35,2,1
4743,area_119,0,ADSL1,outage_type_2,log_report_type_160,1,transit_server_type_11,1,1
17100,area_476,0,ADSL2,outage_type_2,log_report_type_229,1,transit_server_type_34,2,1
4640,area_1008,2,ADSL1,outage_type_2,log_report_type_201,1,transit_server_type_15,1,1
16555,area_126,0,ADSL2,outage_type_2,log_report_type_235,7,transit_server_type_35,2,1
11815,area_478,0,ADSL2,outage_type_2,log_report_type_228,2,transit_server_type_34,2,1
6785,area_126,1,ADSL2,outage_type_2,log_report_type_312,1,transit_server_type_35,2,1
6643,area_51,1,ADSL1,outage_type_1,log_report_type_205,1,transit_server_type_11,1,1
11582,area_424,1,ADSL2,outage_type_2,log_report_type_312,1,transit_server_type_34,2,1
14124,area_758,1,ADSL1,outage_type_1,log_report_type_68,1,transit_server_type_11,1,1
6288,area_999,1,ADSL1,outage_type_1,log_report_type_68,1,transit_server_type_11,1,1
183,area_1026,1,ADSL2+,outage_type_1,log_report_type_273,2,transit_server_type_13,3,1
10156,area_95,1,ADSL2,outage_type_2,log_report_type_232,1,transit_server_type_35,2,1
13189,area_687,0,ADSL1,outage_type_1,log_report_type_170,1,transit_server_type_11,1,1
15097,area_837,1,ADSL1,outage_type_2,log_report_type_54,1,transit_server_type_14,1,1
10177,area_600,2,ADSL1,outage_type_2,log_report_type_82,10,transit_server_type_15,1,1
17370,area_866,2,ADSL1,outage_type_1,log_report_type_87,2,transit_server_type_11,1,1
15196,area_177,0,ADSL2,outage_type_4,log_report_type_312,1,transit_server_type_35,2,1
17569,area_793,0,ADSL1,outage_type_2,log_report_type_195,1,transit_server_type_11,1,1
15474,area_152,1,ADSL2,outage_type_2,log_report_type_232,1,transit_server_type_34,2,1
5090,area_382,0,ADSL2,outage_type_4,log_report_type_307,1,transit_server_type_35,2,1
11810,area_116,0,ADSL2,outage_type_2,log_report_type_232,2,transit_server_type_34,2,1
12893,area_1061,1,ADSL1,outage_type_2,log_report_type_82,10,transit_server_type_15,1,1
5070,area_684,0,ADSL1,outage_type_1,log_report_type_203,14,transit_server_type_15,1,1
13453,area_1009,0,ADSL1,outage_type_1,log_report_type_73,1,transit_server_type_11,1,1
13945,area_914,1,Fiber1,outage_type_1,log_report_type_306,1,transit_server_type_23,5,0
5138,area_790,1,ADSL2,outage_type_1,log_report_type_306,1,transit_server_type_23,2,1
5871,area_1086,1,ADSL1,outage_type_1,log_report_type_203,2,transit_server_type_11,1,1
6093,area_812,0,ADSL1,outage_type_2,log_report_type_195,11,transit_server_type_11,1,1
6957,area_1063,0,ADSL1,outage_type_2,log_report_type_68,1,transit_server_type_11,1,1
4906,area_998,1,ADSL1,outage_type_1,log_report_type_54,3,transit_server_type_11,1,1
5210,area_468,0,ADSL2,outage_type_2,log_report_type_312,12,transit_server_type_34,2,1
15140,area_957,0,ADSL2,outage_type_2,log_report_type_191,2,transit_server_type_11,2,1
13004,area_821,0,ADSL2,outage_type_1,log_report_type_82,18,transit_server_type_54,2,1
18118,area_760,0,ADSL2,outage_type_1,log_report_type_219,1,transit_server_type_20,2,1
13144,area_763,1,ADSL1,outage_type_2,log_report_type_82,6,transit_server_type_15,1,1
4204,area_957,0,ADSL1,outage_type_1,log_report_type_55,2,transit_server_type_11,1,1
13031,area_435,1,ADSL2,outage_type_2,log_report_type_312,2,transit_server_type_34,2,1
1993,area_963,0,ADSL1,outage_type_1,log_report_type_73,8,transit_server_type_11,1,1
15918,area_283,0,ADSL2,outage_type_2,log_report_type_312,4,transit_server_type_34,2,1
16464,area_520,0,ADSL2,outage_type_2,log_report_type_232,7,transit_server_type_34,2,1
12276,area_1008,1,ADSL1,outage_type_2,log_report_type_80,2,transit_server_type_15,1,1
3682,area_714,1,ADSL2+,outage_type_1,log_report_type_345,1,transit_server_type_11,3,1
18414,area_1099,0,ADSL1,outage_type_1,log_report_type_70,5,transit_server_type_11,1,1
11716,area_311,0,ADSL2,outage_type_2,log_report_type_232,2,transit_server_type_34,2,1
8616,area_1026,0,ADSL1,outage_type_1,log_report_type_170,6,transit_server_type_11,1,1
2396,area_9,0,ADSL1,outage_type_2,log_report_type_193,1,transit_server_type_15,1,1
1080,area_664,0,ADSL1,outage_type_1,log_report_type_171,8,transit_server_type_11,1,1
11591,area_149,1,ADSL2,outage_type_2,log_report_type_233,1,transit_server_type_35,2,1
3496,area_481,1,ADSL2,outage_type_2,log_report_type_308,19,transit_server_type_35,2,1
9495,area_181,0,ADSL2,outage_type_1,log_report_type_134,1,transit_server_type_20,2,1
543,area_798,2,ADSL1,outage_type_2,log_report_type_82,10,transit_server_type_15,1,1
7040,area_891,0,ADSL1,outage_type_1,log_report_type_73,3,transit_server_type_11,1,1
8273,area_830,1,ADSL1,outage_type_1,log_report_type_170,3,transit_server_type_11,1,1
6966,area_918,1,ADSL1,outage_type_1,log_report_type_170,3,transit_server_type_11,1,1
7765,area_509,0,ADSL2,outage_type_2,log_report_type_312,9,transit_server_type_35,2,1
15185,area_470,0,ADSL2,outage_type_2,log_report_type_232,2,transit_server_type_34,2,1
1735,area_934,0,ADSL2,outage_type_1,log_report_type_134,1,transit_server_type_20,2,1
6085,area_834,1,ADSL1,outage_type_2,log_report_type_82,5,transit_server_type_15,1,1
3802,area_409,1,ADSL2,outage_type_2,log_report_type_233,2,transit_server_type_35,2,1
10127,area_1088,1,ADSL1,outage_type_1,log_report_type_179,1,transit_server_type_13,1,1
9626,area_1063,0,ADSL1,outage_type_1,log_report_type_73,1,transit_server_type_11,1,1
6492,area_695,0,ADSL1,outage_type_1,log_report_type_195,3,transit_server_type_11,1,1
5903,area_344,0,ADSL2,outage_type_2,log_report_type_312,13,transit_server_type_34,2,1
9754,area_644,1,ADSL2,outage_type_1,log_report_type_285,207,transit_server_type_46,2,1
17371,area_745,1,Fiber1,outage_type_1,log_report_type_170,1,transit_server_type_14,5,0
14999,area_157,0,ADSL2,outage_type_2,log_report_type_312,8,transit_server_type_34,2,1
8278,area_499,0,ADSL2,outage_type_2,log_report_type_232,30,transit_server_type_35,2,1
1065,area_600,0,ADSL1,outage_type_2,log_report_type_82,88,transit_server_type_15,1,1
15300,area_93,0,ADSL2,outage_type_1,log_report_type_134,1,transit_server_type_34,2,1
10690,area_126,0,ADSL2,outage_type_2,log_report_type_312,6,transit_server_type_35,2,1
6067,area_627,0,Cable,outage_type_2,log_report_type_305,6,transit_server_type_23,4,0
11650,area_763,2,ADSL1,outage_type_2,log_report_type_203,16,transit_server_type_15,1,1
16521,area_810,1,ADSL1,outage_type_2,log_report_type_82,19,transit_server_type_15,1,1
7830,area_135,0,ADSL2,outage_type_2,log_report_type_233,1,transit_server_type_34,2,1
11897,area_937,0,ADSL1,outage_type_1,log_report_type_204,2,transit_server_type_11,1,1
